,Name,Artist,Released,RYM Rating,Genres,Descriptors,Language,Track listing,Colorscheme,Num_of_RYM_Ratings
0,Gave in Rest,Sarah Davachi,14 September 2018,3.26,"Ambient, Drone
Electroacoustic","peaceful,  meditative,  atmospheric,  soothing,  instrumental,  hypnotic",,"['Auster', 'Third Hour', 'Evensong', 'Matins', 'Gloaming', 'Gilded', 'Waking']","['#aabfb8', '#667c6f', '#a6a89a', '#7e807d']",406
0,Landfall,Laurie Anderson & Kronos Quartet,16 February 2018,3.27,"Modern Classical, Chamber Music
Spoken Word, Electronic, Minimalism","minimalistic,  existential,  concept album,  poetic,  rain,  sombre,  complex,  chamber music,  dark,  suspenseful,  cold,  depressive,  hypnotic,  ominous,  monologue,  deadpan,  avant-garde,  history",,"['CNN Predicts a Monster Storm', 'Wind Whistles Through the Dark City', 'The Water Rises', 'Our Street Is a Black River', 'Galaxies', 'Darkness Falls', 'Dreams', 'Dreams Translated', 'The Dark Side', 'Built You a Mountain', 'The Electricity Goes Out and We Move to a Hotel', 'We Learn to Speak Yet Another Language', 'Dawn of the World', 'The Wind Lifted the Boats and Left Them on the Highway', 'It Twisted the Street Signs', 'Then It Receded', 'The Nineteen Stars of Heaven', 'Nothing Left But Their Names', 'All the Extinct Animals', 'Galaxies II', 'Never What You Think It Will Be', 'Thunder Continues in the Aftermath', 'We Blame Each Other for Losing the Way', 'Another Long Evening', 'Riding Bicycles Through the Muddy Streets', 'Helicopters Hang Over Downtown', 'We Head Out', 'Everything is Floating', 'Gongs and Bells Sing', 'Old Motors and Helicopters']","['#7a7a7a', '#cccccc']",407
0,Bloom,Troye Sivan,31 August 2018,3.14,"Electropop, Alt-Pop
Synthpop, Dance-Pop, Alternative R&B","LGBT,  male vocals,  sensual,  romantic,  love,  sentimental,  melodic,  mellow,  breakup,  sexual,  sparse,  nocturnal,  warm,  bittersweet,  longing,  atmospheric",English,"['Seventeen', 'My My My!', 'The Good Side', 'Bloom', 'Postcard', 'Dance to This', 'Plum', 'What a Heavenly Way to Die', 'Lucky Strike', 'Animal']","['#7a7a7a', '#cccccc']",1778
0,And Nothing Hurt,Spiritualized®,7 September 2018,3.36,"Neo-Psychedelia, Art Rock
Symphonic Rock, Chamber Pop, Dream Pop, Space Rock, Space Rock Revival","male vocals,  love,  lush,  psychedelic,  melancholic,  optimistic,  warm,  bittersweet,  longing,  space,  melodic",English,"['A Perfect Miracle', ""I'm Your Man"", ""Here It Comes (The Road) Let's Go"", ""Let's Dance"", 'On the Sunshine', 'Damaged', 'The Morning After', 'The Prize', 'Sail On Through']","['#535351', '#a7a99c', '#a2a3a5', '#75776c', '#a7b9bb']",2653
0,Warm,Jeff Tweedy,30 November 2018,3.31,"Alt-Country, Singer-Songwriter","warm,  mellow,  longing,  melancholic,  introspective,  male vocals,  poetic",English,"['Bombs Above', 'Some Birds', ""Don't Forget"", 'How Hard It Is for a Desert to Die', ""Let's Go Rain"", 'From Far Away', ""I Know What It's Like"", 'Having Been Is No Way to Be', 'The Red Brick', 'Warm (When the Sun Has Died)', 'How Will I Find You']","['#949494', '#828282', '#808080', '#888888']",773
0,Snares Like a Haircut,No Age,26 January 2018,3.22,"Noise Pop, Indie Rock
Garage Punk, Shoegaze","noisy,  male vocals,  energetic,  melodic,  lo-fi,  playful,  lush,  passionate",,"['Cruise Control', 'Stuck in the Changer', 'Drippy', 'Send Me', 'Snares Like a Haircut', 'Tidal', 'Soft Collar Fad', 'Popper', 'Secret Swamp', 'Third Grade Rave', 'Squashed', 'Primitive Plus']","['#bfc0c0', '#a2a4a3', '#c8bfb0', '#79766f']",1250
0,The Hex,Richard Swift,21 September 2018,3.31,"Neo-Psychedelia
Psychedelic Soul","melancholic,  male vocals,  longing,  lonely,  psychedelic,  sad,  surreal",English,"['The Hex', 'Broken Finger Blues', 'Selfishmath', 'Dirty Jim', 'Babylon', 'Wendy', 'Sister Song', 'Nancy', 'HZLWD', 'Kensington!', 'Sept20']","['#b7b7b7', '#969591', '#bfbeba', '#989795', '#828081', '#9b9a98']",275
0,KIDS SEE GHOSTS,KIDS SEE GHOSTS,8 June 2018,3.88,"Pop Rap, Experimental Hip Hop
Art Pop, Neo-Psychedelia, Alternative R&B","male vocals,  spiritual,  psychedelic,  uplifting,  sampling,  introspective,  passionate,  eclectic,  bittersweet,  atmospheric,  melodic,  optimistic,  melancholic,  triumphant,  warm,  rhythmic,  ethereal,  playful,  quirky,  surreal",English,"['Feel the Love', 'Fire', '4th Dimension', 'Freeee (Ghost Town Pt. 2)', 'Reborn', 'Kids See Ghosts', 'Cudi Montage']","['#f37290', '#9ea2ab', '#76acb8', '#f8c6af', '#df6a61', '#327d9a', '#784f61', '#0199cb']",36320
0,MITH,Lonnie Holley,21 September 2018,3.53,"Singer-Songwriter, Psychedelic Soul, Soul
Spiritual Jazz, Gospel, Soul Blues, Experimental, Jazz Poetry","passionate,  political,  raw,  male vocals,  existential,  poetic,  longing,  psychedelic,  bittersweet,  avant-garde,  melodic,  melancholic,  abstract,  protest,  lush,  sentimental",,"[""I'm a Suspect"", 'Back for Me', 'How Far Is Spaced-Out?', 'I Snuck Off the Slave Ship', 'I Woke Up in a Fucked-Up America', 'Copying the Rock', 'Coming Back (From the Distance Between the Spaces of Time)', 'There Was Always Water', 'Down in the Ghostness of Darkness', 'Sometimes I Wanna Dance']","['#7a7a7a', '#cccccc']",545
0,Last Man Standing,Willie Nelson,27 April 2018,3.38,"Country
Outlaw Country","melancholic,  acoustic,  male vocals",English,"['Last Man Standing', ""Don't Tell Noah"", 'Bad Breath', 'Me and You', 'Something You Get Through', 'Ready to Roar', 'Heaven Is Closed', ""I Ain't Got Nothin'"", 'She Made My Day', ""I'll Try to Do Better Next Time"", 'Very Far to Crawl']","['#888886', '#b0b2a7', '#626550', '#7e7e7c']",230
0,Body,The Necks,14 August 2018,3.51,"Post-Rock, Avant-Garde Jazz
Free Improvisation, Krautrock, Post-Minimalism","repetitive,  hypnotic,  instrumental,  calm,  avant-garde,  atmospheric,  minimalistic,  improvisation,  melancholic,  rhythmic,  sombre",,['Body'],"['#243674', '#97867a', '#006f9d', '#643114', '#526f7f', '#06588a', '#8d8f67']",658
0,Ephorize,CupcakKe,5 January 2018,2.97,"Trap, Hardcore Hip Hop
Pop Rap, Conscious Hip Hop, Hip House, Drill","humorous,  sexual,  LGBT,  vulgar,  boastful,  female vocals,  hedonistic,  urban,  playful,  conscious,  party,  aggressive,  rhythmic,  repetitive,  breakup,  sensual",English,"['2 Minutes', 'Cartoons', 'Duck Duck Goose', 'Wisdom Teeth', 'Crayons', 'Cinnamon Toast Crunch', 'Exit', 'Self Interview', 'Navel', 'Spoiled Milk Titties', 'Total', 'Post Pic', 'Meet and Greet', 'Single While Taken', 'Fullest']","['#093c73', '#c4c8c7', '#0a609b', '#008cc4', '#3e579a', '#004d8f', '#54c3f1', '#908c9a', '#2b72a6', '#744965']",2231
0,Hope Downs,Rolling Blackouts C.F.,15 June 2018,3.44,"Jangle Pop, Indie Rock
Heartland Rock","summer,  warm,  melodic,  male vocals,  melancholic,  uplifting,  rhythmic",English,"['An Air Conditioned Man', 'Talking Straight', 'Mainland', 'Time in Common', ""Sister's Jeans"", 'Bellarine', 'Cappuccino City', 'Exclusive Grave', 'How Long?', 'The Hammer']","['#a68580', '#a8a8a4', '#5b6c64', '#aeb8b7', '#9cb3c3', '#c2c9c2']",1730
0,Insula,Proc Fiskal,8 June 2018,3.33,"Grime
Wonky, Weightless, Purple Sound, IDM, Glitch Hop","urban,  mechanical,  futuristic,  atmospheric,  rhythmic,  sampling,  instrumental",,"['Restart', 'Apple Juice', 'Kontinuance', '2L', 'Achlitibuie', 'Scotch Precog', 'Pints', 'Dopamine', 'Punishment Exercise', 'Dish Washing', 'Vaudeville', 'Future Headache', 'Hoax Nos Trinit', 'Evil Spirits', 'A Like Ye', 'Mourn Non Did']","['#c69e25', '#aa8c34', '#cfa630', '#c22425']",301
0,Invasion of Privacy,Cardi B,6 April 2018,2.63,"Trap, East Coast Hip Hop
Pop Rap, Contemporary R&B, Hardcore Hip Hop","boastful,  female vocals,  sexual,  vulgar,  triumphant,  hedonistic,  party,  playful,  urban,  aggressive,  sarcastic,  uplifting,  humorous,  rhythmic,  introspective,  love,  summer,  eclectic,  rebellious",English,"['Get Up 10', 'Drip', 'Bickenhead', 'Bodak Yellow', 'Be Careful', 'Best Life', 'I Like It', 'Ring', 'Money Bag', 'Bartier Cardi', 'She Bad', 'Thru Your Phone', 'I Do']","['#868a95', '#2a5f67', '#1f8db2', '#867c7b', '#c3cacc', '#644700', '#9cafb2', '#8ab6cf']",4816
0,Singularity,Jon Hopkins,4 May 2018,3.49,"Tech House, Microhouse
Ambient, IDM, Ambient Techno, Progressive House","atmospheric,  space,  rhythmic,  soothing,  futuristic,  ethereal,  mellow,  instrumental,  nocturnal,  spiritual,  dense,  sentimental,  hypnotic,  psychedelic,  melodic,  uplifting",,"['Singularity', 'Emerald Rush', 'Neon Pattern Drum', 'Everything Connected', 'Feel First Life', 'C O S M', 'Echo Dissolve', 'Luminous Beings', 'Recovery']","['#989db0', '#292f53', '#87868e', '#4a4f65']",4998
0,The Sciences,Sleep,20 April 2018,3.61,"Stoner Metal, Doom Metal","drugs,  heavy,  psychedelic,  male vocals,  space,  science fiction,  hypnotic,  repetitive,  epic,  fantasy,  dense",English,"['The Sciences', ""Marijuanaut's Theme"", 'Sonic Titan', 'Antarcticans Thawed', 'Giza Butler', 'The Botanist']","['#8c999f', '#7e878c', '#acbec2', '#686868']",6221
0,Sparkle Hard,Stephen Malkmus and The JicksStephen MalkmusStephen Malkmus & The Jicks,18 May 2018,3.39,"Indie Rock
Indie Pop","mellow,  male vocals,  playful,  melodic,  bittersweet,  summer,  conscious,  warm,  abstract,  sarcastic,  quirky",English,"['Cast Off', 'Future Suite', 'Solid Silk', 'Bike Lane', 'Middle America', 'Rattler', 'Shiggy', 'Kite', 'Brethren', 'Refute', 'Difficulties / Let Them Eat Vowels']","['#898989', '#a5bbc8', '#ccb995', '#55616f']",1203
0,All Nerve,The Breeders,2 March 2018,3.16,"Alternative Rock
Noise Pop","female vocals,  rhythmic,  lonely,  playful",English,"['Nervous Mary', 'Wait in the Car', 'All Nerve', 'MetaGoth', 'Spacewoman', 'Walking With a Killer', 'Howl at the Summit', ""Archangel's Thunderbird"", 'Dawn: Making an Effort', 'Skinhead #2', 'Blues at the Acropolis']","['#c6c7ca', '#e10521', '#95958d', '#887e7f', '#5d5d55', '#722f36', '#f9743c', '#a9a7a8']",950
0,Listening to Pictures (Pentimento Volume One),Jon Hassell,8 June 2018,3.48,"Tribal Ambient
Glitch, IDM, Dark Jazz","psychedelic,  dense,  atmospheric,  cryptic,  mysterious,  instrumental,  tribal,  futuristic,  surreal,  avant-garde,  dark",,"['Dreaming', 'Picnic', 'Slipstream', 'Al Kongo Udu', 'Pastorale Vassant', 'Manga Scene', 'Her First Rain', 'Ndeya']","['#7a7a7a', '#a9cac1', '#9aa191', '#7d3620']",826
0,Premonitions,Miya Folick,26 October 2018,3.29,"Synthpop, Indie Pop
Art Pop, Pop Rock, Indie Rock",female vocals,English,"['Thingamajig', 'Premonitions', 'Cost Your Love', 'Stock Image', 'Leave the Party', 'Stop Talking', 'Freak Out', 'Deadbody', 'Baby Girl', ""What We've Made""]","['#b59a91', '#9d6d56', '#935b40', '#c9a690']",396
0,Negro Swan,Blood Orange,24 August 2018,3.56,"Alternative R&B, Sophisti-Pop
Neo-Soul, Synth Funk, Art Pop, Ambient Pop, Neo-Psychedelia","LGBT,  lush,  mellow,  introspective,  conscious,  male vocals,  urban,  bittersweet,  sensual,  political,  rhythmic,  female vocals,  soothing,  soft,  melodic,  eclectic,  nocturnal,  anxious,  atmospheric,  passionate",English,"['Orlando', 'Saint', 'Take Your Time', 'Hope', 'Jewelry', 'Family', 'Charcoal Baby', 'Vulture Baby', 'Chewing Gum', 'Holy Will', 'Dagenham Dream', 'Nappy Wonder', ""Runnin'"", 'Out of Your League', 'Minetta Creek', 'Smoke']","['#86867c', '#abafae', '#818177', '#b9b0ab']",6535
0,Rebound,Eleanor Friedberger,4 May 2018,3.0,"Indie Pop, Sophisti-Pop
Synthpop","deadpan,  sarcastic,  calm,  introspective,  romantic,  atmospheric,  soft,  female vocals,  repetitive,  nocturnal",,"['My Jesus Phase', 'The Letter', 'Everything', 'In Between Stars', 'Make Me a Song', 'Nice to Be Nowhere', ""It's Hard"", 'Are We Good?', 'Showy Early Spring', 'Rule of Action']","['#00593b', '#064382', '#5e3a18', '#0077b3', '#736400', '#c27219', '#9d8f84', '#414a5b', '#1a439d', '#156eca']",326
0,Solo Piano III,Chilly Gonzales,7 September 2018,3.33,"Modern Classical
Classical Music","instrumental,  soft",,"['Treppen', 'Pretenderness', 'Prelude in C Sharp Major', 'Famous Hungarians', 'Chico', 'Nimbus', 'Be Natural', 'Ellis Eye', 'Present Tense', 'Cactus Impromptu', 'Lost Ostinato', 'Blizzard in B Flat Minor', 'October 3rd', 'Kopfkino', 'Whist']","['#cbcbcb', '#a8a8a8', '#989899', '#adabac', '#878787', '#75797a']",97
0,Raw Silk Uncut Wood,Laurel Halo,13 July 2018,3.36,"Ambient
Electroacoustic, Drone","atmospheric,  instrumental,  lonely,  calm,  avant-garde,  ethereal,  surreal,  warm",,"['Raw Silk Uncut Wood', 'Mercury', 'Quietude', 'The Sick Mind', 'Supine', 'Nahbarkeit']","['#7b4346', '#566b80', '#7ea9b2', '#ca776f']",1761
0,Hunter,Anna Calvi,31 August 2018,3.4,"Art Rock
Gothic Rock","female vocals,  lush,  energetic,  LGBT,  epic,  passionate,  sexual,  sensual,  atmospheric,  warm,  heavy",English,"['As a Man', 'Hunter', ""Don't Beat the Girl Out of My Boy"", 'Indies or Paradise', 'Swimming Pool', 'Alpha', 'Chain', 'Wish', 'Away', 'Eden']","['#93181d', '#a57954', '#977a81', '#b77f7e', '#774c2a']",992
0,Everything's Fine,Jean Grae & Quelle Chris,30 March 2018,3.5,"Abstract Hip Hop, Conscious Hip Hop
Experimental Hip Hop, Jazz Rap","male vocals,  female vocals,  sarcastic,  humorous,  quirky,  sampling,  satirical,  psychedelic,  anxious,  deadpan,  apathetic,  raw,  abstract,  conscious,  political",English,"[""Everything's Fine"", 'My Contribution to This Scam', 'OhSh', 'House Call', ""Don't Worry It's Fine"", 'Gold Purple Orange', 'Peacock', 'Doing Better Than Ever', 'The Smoking Man', 'Breakfast of Champions', 'Scoop of Dirt', 'Zero', ""Everything's Still Fine"", 'Waiting for the Moon', 'River']","['#a6a9aa', '#93796a', '#a9a8a4', '#b58f7a', '#5e4437', '#86b2bf', '#e78592']",2916
0,Song for Alpha,Daniel Avery,6 April 2018,3.2,"Ambient Techno
Minimal Techno, Ambient, Tech House, Industrial Techno","hypnotic,  atmospheric,  melodic,  mysterious,  repetitive,  nocturnal,  warm,  instrumental,  energetic,  peaceful,  party,  rhythmic,  lush,  mechanical,  soothing,  playful,  meditative,  ethereal,  lonely,  minimalistic,  calm,  soft,  autumn,  mellow",,"['First Light', 'Stereo L', 'Projector', 'TBW17', 'Sensation', 'Citizen / Nowhere', 'Clear', 'Diminuendo', 'Days From Now', 'Embers', 'Slow Fade', 'Glitter', 'Endnote', 'Quick Eternity']","['#e52826', '#7b7b7d', '#5c0d10', '#e99152']",1071
0,Freedom's Goblin,Ty Segall & Freedom Band,26 January 2018,3.46,"Garage Rock, Glam Rock, Psychedelic Rock
Psychedelic Rock, Hard Rock","noisy,  melodic,  anthemic,  psychedelic,  male vocals,  quirky,  eclectic,  mellow,  energetic,  lush,  rhythmic,  raw,  playful,  epic,  surreal,  heavy,  hypnotic",English,"['Fanny Dog', 'Rain', ""Every 1's a Winner"", 'Despoiler of Cadaver', 'When Mommy Kills You', ""My Lady's on Fire"", 'Alta', 'Meaning', 'Cry Cry Cry', 'Shoot You Up', 'You Say All the Nice Things', 'The Last Waltz', 'She', 'Prison', 'Talkin 3', 'The Main Pretender', ""I'm Free"", '5 Ft. Tall', 'And, Goodnight']","['#8c9292', '#c0c1a2', '#642726', '#cccccc']",1998
0,Don't Look Away,Alexander Tucker,24 August 2018,3.12,Psychedelic Folk,"psychedelic,  lush,  orchestral",,"['Objects', 'Sisters and Me', 'Visiting Again', 'Boys Names', 'The Saddest Summer 2', 'Ghost on the Ledge', 'Gloops Void (Give It Up)', 'Behind the Shoulder', 'A to Z', 'Citadel', ""Yesterday's Honey"", 'Ishuonawayishanawa']","['#8f8ba2', '#b6ada6', '#fba872', '#e49867', '#b9bba6', '#d17137', '#8e8c53', '#645558', '#ee5b30', '#aca27f']",75
0,Autobiography,Jlin,28 September 2018,3.28,"Footwork, IDM, Soundtrack
Ambient, Deconstructed Club, Modern Classical","complex,  mysterious,  playful,  rhythmic,  minimalistic,  nocturnal,  concept album,  sampling,  surreal,  atmospheric,  instrumental,  anxious",English,"['First Overture (Spiritual Atom)', 'Annotation', 'Carbon 12', 'Unorthodox Elements', 'Anamnesis (Part 1)', 'The Abyss of Doubt', 'Mutation', 'First Interlude (Absence of Measure)', 'Permutation', 'Kundalini', 'Anamnesis (Part 2)', 'Blue i', 'Second Interlude (The Choosing)']","['#7e7e80', '#c2beb3', '#7a7a7e', '#747e80']",462
0,Magus,Thou,31 August 2018,3.49,"Doom Metal, Sludge Metal
Atmospheric Sludge Metal, Drone Metal","heavy,  sombre,  male vocals,  nihilistic,  dark,  philosophical,  atmospheric,  misanthropic,  aggressive,  dense,  ominous,  melancholic,  female vocals",English,"['Inward', 'My Brother Caliban', 'Transcending Dualities', 'The Changeling Prince', 'Sovereign Self', 'Divine Will', 'In the Kingdom of Meaning', 'Greater Invocation of Disgust', 'Elimination Rhetoric', 'The Law Which Compels', 'Supremacy']","['#625c4c', '#dcacaa', '#89807b', '#6d6b5e', '#b88b74']",1614
0,Aviary,Julia Holter,26 October 2018,3.72,"Progressive Pop, Art Pop, Experimental, Ambient Pop
Chamber Jazz, Modern Classical, Free Improvisation, Modern Creative","avant-garde,  lush,  complex,  ethereal,  female vocals,  atmospheric,  progressive,  surreal,  dense,  abstract,  mysterious,  eclectic,  orchestral,  chamber music,  poetic,  cryptic,  polyphonic,  improvisation,  hypnotic,  spiritual,  philosophical,  romantic,  introspective,  medieval,  nocturnal,  playful,  longing,  uncommon time signatures,  psychedelic,  suspenseful,  epic,  love,  fantasy,  dark,  anxious,  chaotic,  technical,  repetitive,  autumn",English,"['Turn the Light On', 'Whether', 'Chaitius', 'Voce simul', 'Everyday Is an Emergency', 'Another Dream', 'I Shall Love 2', 'Underneath the Moon', 'Colligere', ""In Gardens' Muteness"", 'I Would Rather See', 'Les Jeux to You', 'Words I Heard', 'I Shall Love 1', 'Why Sad Song']","['#817f80', '#beb7be', '#8a796f', '#7e7d7b']",7466
0,Anticlines,Lucrecia Dalt,4 May 2018,3.18,"Electroacoustic, Electronic
Spoken Word, Ambient, Minimal Synth","cryptic,  female vocals,  abstract,  minimalistic,  ominous,  sparse,  cold,  mechanical,  avant-garde",English,"['Edge', 'Altra', 'Tar', 'Atmospheres Touch', 'Errors of Skin', 'Analogue Mountains', 'Axis Excess', 'Indifferent Universe', 'Concentric Nothings', 'Helio Tanz', 'Glass Brain', 'Liminalidad', 'Eclipsed Subject', 'Antiform', 'Shergotite Rain [bonus track]']","['#fad755', '#b6b3ae', '#f9d654', '#8f8b8a']",411
0,Dose Your Dreams,Fucked Up,5 October 2018,3.2,"Art Punk, Post-Hardcore, Rock Opera
Indie Rock, Hardcore Punk, Dance-Punk, Neo-Psychedelia","concept album,  progressive,  epic,  passionate,  eclectic,  male vocals,  heavy,  female vocals,  psychedelic,  aggressive,  angry,  energetic,  melodic,  lush,  dense",English,"['None of Your Business Man', 'Raise Your Voice Joyce', 'Tell Me What You See', 'Normal People', 'Torch to Light', 'Talking Pictures', 'House of Keys', 'Dose Your Dreams', 'Living in a Simulation', ""I Don't Wanna Live in This World Anymore"", 'How to Die Happy', ""Two I's Closed"", 'The One I Want Will Come for Me', 'Mechanical Bull', 'Accelerate', 'Came Down Wrong', 'Love Is an Island in the Sea', 'Joy Stops Time']","['#8a8b86', '#d9d79a', '#6b351b', '#5d4e3b', '#9b7c68']",646
0,The Prodigal Son,Ry Cooder,11 May 2018,3.35,"Americana
Blues Rock, Gospel",,English,"['Straight Street', 'Shrinking Man', 'Gentrification', 'Everybody Ought to Treat a Stranger Right', 'The Prodigal Son', 'Nobody’s Fault But Mine', 'You Must Unload', 'I’ll Be Rested When the Roll Is Called', 'Harbor of Love', 'Jesus and Woody', 'In His Care']","['#b5a895', '#9e7d52', '#a0917e', '#8c7b4f', '#bf3f26', '#eed09a']",174
0,Loner,Caroline Rose,23 February 2018,3.35,"Indie Pop, Indie Rock
Synthpop, New Wave","female vocals,  sarcastic,  humorous,  energetic",English,"['More of the Same', 'Cry!', 'Money', 'Jeannie Becomes a Mom', 'Getting to Me', 'To Die Today', 'Soul No. 5', 'Smile! AKA Schizodrift Jam 1 AKA Bikini Intro', 'Bikini', 'Talk', 'Animal']","['#c4c4c0', '#ae4843', '#d1bb8a', '#d6a678', '#b0a496', '#e06462']",1076
