,Name,Artist,Released,RYM Rating,Genres,Descriptors,Language,Track listing,Colorscheme,Num_of_RYM_Ratings
0,Big Time,Angel Olsen,3 June 2022,3.49,"Americana, Singer-Songwriter, Country
Baroque Pop, Traditional Pop","female vocals,  pastoral,  longing,  lush,  lonely,  melancholic,  mellow,  soft,  introspective,  warm,  ballad,  melodic,  bittersweet,  LGBT,  acoustic,  passionate,  poetic,  ethereal",English,"['All the Good Times', 'Big Time', 'Dream Thing', 'Ghost On', 'All the Flowers', 'Right Now', 'This Is How It Works', 'Go Home', 'Through the Fires', 'Chasing the Sun']","['#a1a499', '#bcb7aa', '#71755e', '#d0ab7e']",3311
0,Dawn FM,The Weeknd,29 April 2022,3.89,"Synthpop, Dance-Pop
Synthwave, Contemporary R&B, Synth Funk, Nu-Disco","concept album,  male vocals,  death,  love,  futuristic,  sensual,  nocturnal,  party,  bittersweet,  sexual,  introspective,  energetic,  melodic,  ethereal,  longing,  rhythmic,  drugs,  dark,  lush,  hedonistic,  lonely,  melancholic,  existential,  passionate,  space,  anxious,  psychedelic,  sentimental,  cold,  self-hatred,  winter",,"['Dawn FM', 'Gasoline', 'How Do I Make You Love Me?', 'Take My Breath', 'Sacrifice', 'A Tale by Quincy', 'Out of Time', 'Here We Go... Again', 'Best Friends', 'Is There Someone Else?', 'Starry Eyes', 'Every Angel Is Terrifying', ""Don't Break My Heart"", ""I Heard You're Married"", 'Less Than Zero', 'Phantom Regret by Jim']","['#c5a691', '#d63d14', '#922f1c', '#b1c6e1']",23
0,Dragon New Warm Mountain I Believe in You,Big Thief,11 February 2022,3.91,"Indie Folk, Folk Rock
Americana, Indie Rock, Alt-Country, Singer-Songwriter, Neo-Psychedelia","female vocals,  eclectic,  soothing,  pastoral,  peaceful,  bittersweet,  love,  poetic,  longing,  LGBT,  introspective,  mellow,  warm,  lush,  nature,  melodic,  passionate,  melancholic,  cryptic,  existential,  breakup,  psychedelic,  playful,  raw,  autumn,  rhythmic,  atmospheric",English,"['Change', 'Time Escaping', 'Spud Infinity', 'Certainty', 'Dragon New Warm Mountain I Believe in You', 'Sparrow', 'Little Things', 'Heavy Bend', 'Flower of Blood', 'Blurred View', 'Red Moon', 'Dried Roses', 'No Reason', 'Wake Me Up to Drive', 'Promise Is a Pendulum', '12,000 Lines', 'Simulation Swarm', 'Love Love Love', 'The Only Place', 'Blue Lightning']","['#c3c3bc', '#a09d98', '#b9b4ae', '#98938d']",12899
0,Colder Streams,The Sadies,22 July 2022,4.21,"Psychedelic Rock
Alt-Country","male vocals,  psychedelic",,"['Stop and Start', 'Message to Belial', 'More Alone', 'So Far for so Few', 'All the Good', ""No One's Listening"", 'You Should Be Worried', 'Better Yet', 'Cut Up High and Dry', 'Ginger Moon', 'End Credits']","['#caacc8', '#93a362', '#9d80ba', '#96adb4', '#d68158', '#bf99a8', '#382e60']",5
0,Sometimes I Wish We Were an Eagle,Bill Callahan,14 April 2009,4.12,"Singer-Songwriter, Alt-Country, Americana
Contemporary Folk, Americana, Slowcore","male vocals,  lush,  poetic,  mellow,  soothing,  melancholic,  nature,  deadpan,  calm,  pastoral,  introspective,  melodic,  spiritual,  atmospheric,  spring,  meditative",,"['Jim Cain', 'Eid Ma Clack Shaw', 'The Wind and the Dove', 'Rococo Zephyr', 'Too Many Birds', 'My Friend', 'All Thoughts Are Prey to Some Beast', 'Invocation of Ratiocination', 'Faith / Void']","['#e3caac', '#c5c5bd', '#a29b89', '#606c62', '#c2b4a6']",49
0,In These Times,Makaya McCraven,23 September 2022,3.55,"Jazz Fusion, Chamber Jazz
Chamber Jazz, Nu Jazz, Avant-Garde Jazz","instrumental,  uncommon time signatures,  chamber music,  spring,  mellow,  sampling,  complex,  peaceful,  urban,  playful,  atmospheric,  bittersweet,  improvisation,  lush,  rhythmic",,"['In These Times', 'The Fours', 'High Fives', 'Dream Another', 'Lullaby', 'This Place That Place', 'The Calling', 'Seventh String', 'So Ubuji', 'The Knew Untitled', 'The Title']","['#cbcbc3', '#adaea9', '#91928d', '#706f6b', '#b5b6b0', '#acacaa', '#848482']",831
0,This Is a Photograph,Kevin Morby,13 May 2022,3.38,"Folk Rock, Singer-Songwriter, Chamber Pop
Americana","male vocals,  mellow,  introspective,  ballad,  poetic,  longing,  warm,  romantic,  uplifting,  rhythmic,  melodic,  energetic,  love,  bittersweet,  passionate,  lush,  sentimental,  melancholic",English,"['Intro', 'This Is a Photograph', 'A Random Act of Kindness', 'Bittersweet, TN', 'Disappearing', 'A Coat of Butterflies', 'Rock Bottom', 'Forever Inside a Picture', 'Five Easy Pieces', 'Stop Before I Cry', ""It's Over"", 'Goodbye to Good Times']","['#583f20', '#77674d', '#7a807e', '#bfa49b', '#7b7a7a', '#878f78', '#a37b4a']",697
0,For You Who Are the Wronged,Kathryn Joseph,22 April 2022,3.29,"Ambient Pop, Singer-Songwriter
Art Pop","female vocals,  melancholic,  minimalistic,  mellow,  sad,  sparse,  calm,  soft,  existential,  repetitive,  sombre,  atmospheric",English,"['What Is Keeping You Alive Makes Me Want to Kill Them For', 'The Burning of Us All', 'Only the Sound of the Sea Would Save Them', 'How Well You Are', 'Until the Truth of You', 'The Harmed', 'Bring to Me Your Open Wounds', 'Flesh and Blood', 'Of All the Broken', 'For You Who Are the Wronged', 'Long Gone']","['#767676', '#b4b4b4', '#a6a6a6', '#a09f9c']",202
0,Electricity,Ibibio Sound Machine,25 March 2022,3.45,"Afro-Funk, Electro
Synth Funk, Afrobeat, Electro-Disco, Dance-Punk","female vocals,  rhythmic,  energetic,  passionate,  repetitive,  melodic,  party,  love,  eclectic,  longing,  uplifting,  spiritual,  summer,  mechanical,  playful",,"['Protection From Evil', 'Electricity', 'Casio (Yak Nda Nda)', 'Afo Ken Doko Mien', 'All That You Want', 'Wanna See Your Face Again', '17 18 19', 'Truth No Lie', 'Oyoyo', ""Something We'll Remember"", 'Almost Flying', 'Freedom']","['#8b8b8b', '#cccccc', '#9f562b', '#bc8028', '#772f23']",1126
0,Wet Leg,Wet Leg,8 April 2022,3.17,"Indie Rock
Post-Punk Revival, Indie Pop","female vocals,  deadpan,  energetic,  quirky,  sexual,  playful,  humorous,  repetitive,  introspective,  rhythmic,  sarcastic,  love,  melodic,  rebellious,  satirical,  vulgar,  sentimental,  warm,  party",English,"['Being in Love', 'Chaise Longue', 'Angelica', ""I Don't Wanna Go Out"", 'Wet Dream', 'Convincing', 'Loving You', 'Ur Mum', 'Oh No', 'Piece of Shit', 'Supermarket', 'Too Late Now']","['#97b5b3', '#979c7e', '#b4bbbc', '#65694e', '#acad9f', '#70807f']",3673
0,Hugo,Loyle Carner,21 October 2022,3.59,"UK Hip Hop, Conscious Hip Hop
Jazz Rap, Political Hip Hop, Neo-Soul","male vocals,  introspective,  sampling,  nocturnal,  urban,  conscious,  rhythmic,  poetic,  political",English,"['Hate', 'Nobody Knows', 'Georgetown', 'Speed of Plight', 'Homerton', 'Blood on My Nikes', 'Plastic', 'A Lasting Place', 'Polyfilia', 'HGU']","['#8d928c', '#902417', '#946a30', '#c5b17e']",631
0,LIFE ON EARTH,Hurray for the Riff Raff,18 February 2022,3.12,"Singer-Songwriter, Indie Rock
Indie Pop, Folk Rock",female vocals,English,"['WOLVES', 'PIERCED ARROWS', 'POINTED AT THE SUN', 'RHODODENDRON', ""JUPITER'S DANCE"", 'LIFE ON EARTH', 'nightqueen', 'PRECIOUS CARGO', 'ROSEMARY TEARS', 'SAGA', 'KiN']","['#b0b2be', '#c4bbbe', '#929151', '#b9c4c7', '#938ea4', '#60728a', '#7c2a2e', '#906459']",648
0,Live at the Max,The Rolling Stones,1994,3.7,Rock,male vocals,English,[],"['#9ba0a6', '#962b33', '#b7b697', '#0e3a53', '#5e5c4d']",58
0,God Save the Animals,Alex G,23 September 2022,3.63,"Indie Rock, Indie Folk
Indietronica, Neo-Psychedelia, Alt-Country, Americana","male vocals,  eclectic,  cryptic,  psychedelic,  melodic,  introspective,  warm,  bittersweet,  sentimental,  pastoral,  optimistic,  longing,  melancholic,  religious,  soft,  spiritual,  lonely,  quirky,  Christian,  atmospheric,  poetic,  ethereal,  peaceful,  love,  progressive",English,"['After All', 'Runner', 'Mission', 'S.D.O.S', 'No Bitterness', ""Ain't It Easy"", 'Cross the Sea', 'Blessing', 'Early Morning Waiting', 'Immunity', 'Headroom Piano', 'Miracles', 'Forgive']","['#8e94ae', '#9dbaca', '#b3b4a5', '#616f96', '#395886', '#d0c6ba', '#a8ab9c', '#b1b382', '#a6a8a5', '#a8a578']",4714
0,Diaspora Problems,Soul Glo,25 March 2022,3.71,"Hardcore Punk
Rap Rock, Noise Rock, Screamo, Anarcho-Punk","energetic,  aggressive,  heavy,  political,  passionate,  angry,  rebellious,  male vocals,  chaotic,  manic,  protest,  anxious,  noisy,  raw,  anarchism,  rhythmic,  conscious,  dissonant,  dense,  dark,  suicide,  depressive,  urban,  violence,  crime",English,"['Gold Chain Punk (Whogonbeatmyass?)', 'Coming Correct Is Cheaper', 'Thumbsucker', 'F****d Up If True', 'Jump!! (Or Get Jumped!!!)((By the Future))', 'Driponomics', '(Five Years And) My Family', 'The Thangs I Carry', 'We Wants Revenge', 'John J', 'GODBLESSYALLREALGOOD', 'Spiritual Level of Gang Shit']","['#8c8c8c', '#a2a2a2', '#555555', '#a7a7a7', '#c5c5c5', '#919191', '#7a7a7a']",7191
0,A Light for Attracting Attention,The Smile,13 May 2022,3.67,"Art Rock
Post-Punk, Art Pop, Chamber Pop, Math Rock, Jazz-Rock, Krautrock","uncommon time signatures,  male vocals,  atmospheric,  mysterious,  melancholic,  eclectic,  lush,  ominous,  rhythmic,  bittersweet,  abstract,  hypnotic,  cryptic,  melodic,  conscious,  nocturnal,  dark,  psychedelic,  anxious,  technical,  political,  progressive,  passionate,  cold,  dense,  ethereal",English,"['The Same', 'The Opposite', 'You Will Never Work in Television Again', 'Pana-Vision', 'The Smoke', 'Speech Bubbles', 'Thin Thing', 'Open the Floodgates', 'Free in the Knowledge', 'A Hairdryer', 'Waving a White Flag', ""We Don't Know What Tomorrow Brings"", 'Skrting on the Surface']","['#507fab', '#ab9450', '#be6f46', '#a6b5cc', '#a0a6a0', '#9c8156', '#2b4463', '#5e320b']",9818
0,Blue Rev,Alvvays,7 October 2022,3.79,"Indie Pop, Shoegaze, Noise Pop
Jangle Pop, Dream Pop, Twee Pop, Neo-Psychedelia","noisy,  female vocals,  dense,  melodic,  bittersweet,  ethereal,  psychedelic,  longing,  atmospheric,  warm,  energetic,  lush,  sentimental,  love,  passionate,  breakup,  romantic,  melancholic,  playful,  introspective,  surreal",English,"['Pharmacist', 'Easy on Your Own?', 'After the Earthquake', 'Tom Verlaine', 'Pressed', 'Many Mirrors', 'Very Online Guy', 'Velveteen', 'Tile by Tile', 'Pomeranian Spinster', 'Belinda Says', 'Bored in Bristol', 'Lottery Noises', 'Fourth Figure']","['#3b4761', '#9a9792', '#506383', '#90bed5', '#5285a4', '#827066']",9209
0,Sick!,Earl Sweatshirt,14 January 2022,3.46,"Abstract Hip Hop, West Coast Hip Hop
Jazz Rap, Drumless, Trap, Cloud Rap, Experimental Hip Hop","sampling,  introspective,  abstract,  male vocals,  existential,  psychedelic,  lethargic,  atmospheric,  mellow,  deadpan,  hypnotic,  poetic,  drugs,  alienation,  nocturnal,  mysterious,  rhythmic,  warm,  autumn",English,"['Old Friend', '2010', 'Sick!', 'Vision', 'Tabula Rasa', 'Lye', 'Lobby (int)', 'God Laughs', 'Titanic', 'Fire in the Hole']","['#956944', '#794b29', '#c7b1a4', '#d9bba1']",12135
0,Lucifer on the Sofa,Spoon,11 February 2022,3.41,"Indie Rock
Post-Punk Revival, Blues Rock, Indie Pop","introspective,  rhythmic,  raw,  melancholic,  melodic,  bittersweet,  male vocals,  quirky,  poetic,  passionate,  urban,  uplifting,  eclectic,  summer",English,"['Held', 'The Hardest Cut', 'The Devil & Mister Jones', 'Wild', 'My Babe', 'Feels Alright', 'On the Radio', 'Astral Jacket', 'Satellite', 'Lucifer on the Sofa']","['#ee522a', '#a78c83', '#f4da9f', '#e04c2e']",2612
0,Weather Alive,Beth Orton,23 September 2022,3.44,"Art Pop, Singer-Songwriter
Sophisti-Pop, Ambient Pop, Chamber Jazz","atmospheric,  female vocals,  existential,  soft,  soothing,  introspective,  poetic,  passionate,  lush",English,"['Weather Alive', 'Friday Night', 'Fractals', 'Haunted Satellite', 'Forever Young', 'Lonely', 'Arms Around a Memory', 'Unwritten']","['#a4adb2', '#c7c9c8', '#efb08f', '#888e8e']",699
0,Mr. Morale & The Big Steppers,Kendrick Lamar,13 May 2022,3.66,"Conscious Hip Hop, West Coast Hip Hop
Trap, Pop Rap, Neo-Soul, Jazz Rap, Contemporary R&B, Political Hip Hop, Experimental Hip Hop","introspective,  conscious,  male vocals,  poetic,  serious,  eclectic,  concept album,  spiritual,  bittersweet,  passionate,  sombre,  anxious,  rhythmic,  existential,  vulgar,  philosophical,  urban,  lush,  sampling,  political,  complex,  boastful,  atmospheric,  death,  sexual,  nocturnal,  violence,  crime,  melancholic,  progressive,  Christian,  religious",English,"['United in Grief', 'N95', 'Worldwide Steppers', 'Die Hard', 'Father Time', 'Rich (Interlude)', 'Rich Spirit', 'We Cry Together', 'Purple Hearts', 'Count Me Out', 'Crown', 'Silent Hill', 'Savior (Interlude)', 'Savior', 'Auntie Diaries', 'Mr. Morale', 'Mother I Sober', 'Mirror']","['#bc9d89', '#858988', '#866d44', '#675c4a', '#b1afa3', '#7399a2']",23466
0,The Overload,Yard Act,21 January 2022,3.1,"Post-Punk
Dance-Punk, Art Punk, Spoken Word","conscious,  sarcastic,  deadpan,  pessimistic,  existential,  political,  male vocals,  urban,  humorous,  raw,  quirky,  energetic,  philosophical",English,"['The Overload', 'Dead Horse', 'Payday', 'Rich', 'The Incident', 'Witness (Can I Get A?)', 'Land of the Blind', 'Quarantine the Sticks', 'Tall Poppies', 'Pour Another', '100% Endurance']","['#a4a5a0', '#c8c8c7', '#9b9b99', '#595957']",2290
0,Un verano sin ti,Bad Bunny,6 May 2022,3.16,"Reggaetón, Latin Pop
Dancehall, Afrobeats, Dembow, Chillwave","summer,  party,  sexual,  warm,  tropical,  love,  male vocals,  bittersweet,  hedonistic,  rhythmic,  boastful,  eclectic,  vulgar,  longing,  playful,  sampling,  psychedelic,  sensual,  romantic",Spanish,"['Side A', 'Moscow Mule', 'Después de la playa', 'Me porto bonito', 'Tití me preguntó', 'Un ratito', 'Yo no soy celoso', 'Tarot', 'Neverita', 'La corriente', 'Efecto', 'Party', 'Side B', 'Aguacero', 'Enséñame a bailar', 'Ojitos lindos', 'Dos mil 16', 'El apagón', 'Otro atardecer', 'Un coco', 'Andrea', 'Me fui de vacaciones', 'Un verano sin ti', 'Agosto', 'Callaita']","['#d11d06', '#f84f0c', '#db698b', '#db8284', '#beac94', '#d25f33', '#95a6c8', '#95c5d9', '#cc6f8a', '#4d9e41']",2472
0,Midnights,Taylor Swift,21 October 2022,2.74,"Alt-Pop
Singer-Songwriter, Synthpop","nocturnal,  introspective,  female vocals,  romantic,  melodic,  atmospheric,  love,  self-hatred,  melancholic,  lonely,  bittersweet,  concept album,  cold,  sentimental,  soft,  longing,  mellow,  lethargic,  ethereal,  lush,  passionate",English,"['Lavender Haze', 'Maroon', 'Anti-Hero', 'Snow on the Beach', ""You're on Your Own, Kid"", 'Midnight Rain', 'Question...?', 'Vigilante Shit', 'Bejeweled', 'Labyrinth', 'Karma', 'Sweet Nothing', 'Mastermind']","['#b8b8b0', '#834c47', '#541a28', '#9e92a6', '#a89493', '#7b858f', '#6f779e', '#a2a39f']",6632
0,Gold Medal Winner / Time Could Change Your Mind,Rodrigo & Gruff / Cate Le Bon Rodrigo GruffCate Le Bon,21 April 2012,3.32,,,,"['Rodrigo &  Gruff - Gold Medal Winner', 'Cate Le Bon - Time Could Change Your Mind']","['#663936', '#6c8685', '#bba23e', '#cfb24e']",5
0,Heartmind,Cass McCombs,23 September 2022,3.5,"Singer-Songwriter, Folk Rock
Indie Rock, Folk Rock, Soft Rock","calm,  peaceful,  summer,  male vocals",,"['Music Is Blue', 'Karaoke', 'New Earth', 'Unproud Warrior', 'Krakatau', 'A Blue, Blue Band', 'Belong to Heaven', 'Heartmind']","['#7a7a7a', '#cccccc']",2
0,Fabriclive 66,"Daniel Avery
FabricLive",19 November 2012,3.49,Tech House,,English,"['Daniel Avery - The Eagle', 'Cowboy Rhythmbox - Shake', 'Telephones - Kanal (Prins Thomas Sure Oppstøt)', 'Rework - Touch Yourself', 'Nautiluss - Troubleman', 'Daniel Avery - Need Electric', 'Daniel Avery - Naïve Reception', 'Sneaker - You Think You Think', 'Simian Mobile Disco - Supermoon', 'Magnets - Game Theory', 'Daniel Avery & The Deadstock 33s - Effect Tweak', 'Daniel Avery - Water Jump', 'James Welsh - Something Borrowed', 'Daniel Avery - Taste', 'Forward Strategy Group - Elegant Mistakes', 'JR Seaton - Way Savvy (Gatto Fritto Remix)', 'Morgan Hammer - Libillule (Matt Walsh Remix)', ""Viadrina - It's OK (Prince Club Remix)"", 'Miss Kittin - Girlz', 'Raudive - Dancing and Slaving', 'Kassem Mosse - Workshop 12 (A1)', 'The Asphodells - Dry Heat', 'Compuphonic - Sequoia']","['#c9b09a', '#6b5e58', '#b58e6d', '#936e3a']",29
0,Autofiction,Suede,16 September 2022,3.53,"Alternative Rock
Post-Punk Revival, Art Rock, Glam Rock","anthemic,  bittersweet,  melancholic,  male vocals,  sentimental,  introspective,  rhythmic,  melodic,  sombre,  passionate,  energetic,  love,  existential,  dark,  nocturnal,  urban,  raw",English,"['She Still Leads Me On', 'Personality Disorder', '15 Again', 'The Only Way I Can Love You', 'That Boy on the Stage', 'Drive Myself Home', 'Black Ice', 'Shadow Self', ""It's Always the Quiet Ones"", 'What Am I Without You?', 'Turn Off Your Brain and Yell']","['#81817f', '#979692', '#c7c6c2', '#555450', '#7b7a76', '#878682', '#b0afab']",985
0,Melt My Eyez See Your Future,Denzel Curry,30 September 2022,3.9,"Conscious Hip Hop, Southern Hip Hop
Jazz Rap, Trap, Neo-Soul, Boom Bap","male vocals,  introspective,  conscious,  atmospheric,  sampling,  mellow,  rhythmic,  death,  passionate,  serious,  urban,  psychedelic,  spiritual,  crime,  political,  pessimistic,  hypnotic,  alienation,  violence,  religious,  lush,  poetic,  philosophical,  warm,  bittersweet,  melodic",,[],"['#858585', '#354988', '#062d88', '#634d24', '#7a7a7f', '#031e75', '#4aa7b6', '#c8a88f', '#fa9a22', '#f7971c']",11
0,If My Wife New I’d Be Dead,CMAT,25 February 2022,3.51,"Singer-Songwriter, Alt-Country, Indie Pop
Countrypolitan","female vocals,  introspective,  anxious,  depressive,  self-hatred,  melodic,  longing,  lonely,  humorous,  sad,  melancholic,  suicide,  playful,  sarcastic,  love,  bittersweet,  lush,  sentimental,  quirky,  warm,  passionate,  alcohol",English,"['Nashville', ""I Don't Really Care for You"", 'Peter Bogdanovich', 'No More Virgos', 'Lonely', 'Groundhog Day', 'Communion', 'Every Bottle Is a Boyfriend', '2 Wrecked 2 Care', 'Geography Teacher', 'I Wanna Be a Cowboy, Baby!', 'I’d Want U']","['#9b8a7a', '#a09a98', '#cac8cb', '#c397a4', '#c6c0b0']",774
0,Skinty Fia,Fontaines D.C.,22 April 2022,3.57,"Gothic Rock, Post-Punk
Indie Rock, Shoegaze","dark,  pessimistic,  male vocals,  atmospheric,  serious,  melancholic,  passionate,  conscious,  poetic,  rhythmic,  political,  history,  longing,  love,  deadpan,  cold,  suspenseful,  bittersweet,  depressive,  sombre,  lethargic,  mysterious,  ominous",English,"['In ár gCroíthe go deo', 'Big Shot', 'How Cold Love Is', 'Jackie Down the Line', 'Bloomsday', 'Roman Holiday', 'The Couple Across the Way', 'Skinty Fia', 'I Love You', 'Nabokov']","['#700902', '#a47a7a', '#c41405', '#a40f0b']",4784
0,Classic Objects,Jenny Hval,11 March 2022,3.45,"Art Pop, Ambient Pop
Sophisti-Pop, Neo-Psychedelia, Dream Pop","atmospheric,  soothing,  introspective,  calm,  lush,  uplifting,  poetic,  ethereal,  female vocals,  peaceful,  abstract,  conscious,  mysterious,  nature,  warm,  progressive,  tropical,  psychedelic,  passionate,  soft,  optimistic,  tribal",English,"['Year of Love', 'American Coffee', 'Classic Objects', 'Cemetery of Splendour', 'Year of Sky', 'Jupiter', 'Freedom', 'The Revolution Will Not Be Owned']","['#9ca5a4', '#e8cfa7', '#79b0cf', '#d5642c', '#b1bfca', '#885e45', '#2989b9', '#969291', '#4e7d8f']",2294
0,Joan Shelley,Joan Shelley,5 May 2017,3.41,"Contemporary Folk, Singer-Songwriter
Indie Folk","mellow,  female vocals,  acoustic,  melodic,  poetic",English,"[""We'd Be Home"", 'If the Storms Never Come', ""Where I'll Find You"", 'I Got What I Wanted', 'Even Though', ""I Didn't Know"", 'Go Wild', 'The Push and Pull', 'Pull Me Up One More Time', 'Wild Indifference', ""Isn't That Enough""]","['#7d8182', '#879391', '#77683e', '#cd8f69']",171
0,Stumpwork,Dry Cleaning,21 October 2022,3.35,"Post-Punk, Indie Rock
Spoken Word, Jangle Pop, Art Punk","deadpan,  female vocals,  lethargic,  alienation,  urban,  satirical,  abstract,  introspective,  apathetic,  existential,  eclectic,  quirky,  rhythmic,  humorous",English,"['Anna Calls From the Arctic', 'Kwenchy Kups', 'Gary Ashby', ""Driver's Story"", 'Hot Penny Day', 'Stumpwork', 'No Decent Shoes for Rain', ""Don't Press Me"", 'Conservative Hell', 'Liberty Log', 'Icebergs']","['#cbcdb7', '#a4a68e', '#c3977a', '#a0795a']",1512
0,I Don't Know Who Needs to Hear This...,Tomberlin,29 April 2022,3.43,"Singer-Songwriter, Indie Folk
Chamber Folk, Ambient Pop","female vocals,  calm,  melancholic,  bittersweet,  introspective,  love,  lush,  soothing,  soft,  mellow,  longing,  melodic,  atmospheric",English,"['Easy', 'Born Again Runner', 'Tap', 'Memory', 'Unsaid', 'Sunstruck', 'Collect Caller', 'Stoned', 'Happy Accident', 'Possessed', 'Idkwntht']","['#cccccc', '#a5a5a5', '#b7b7b7', '#676767', '#999999']",685
0,Bob Vylan Presents The Price of Life,Bob Vylan,22 April 2022,3.36,"Punk Rock, UK Hip Hop, Political Hip Hop, Hardcore Hip Hop
Hardcore Punk, Rap Rock, Grime, Political Hip Hop, Conscious Hip Hop, Hardcore Hip Hop","political,  passionate,  angry,  male vocals,  energetic",English,"['Walter Speaks', 'Wicked & Bad', 'Big Man', 'Take That', 'Health Is Wealth', 'He Sold Guns', 'Must Be More', 'Pretty Songs', 'Turn Off the Radio (Radio Single)', 'GDP', 'Bait the Bear', 'Phone Tap (Alexa)', 'Drug War', 'Whatchugonnado?']","['#c4c4c4', '#c7c7c7', '#ea5f48', '#ad7a27', '#bfbfbf', '#f42f05', '#7f3012', '#c1c3c2', '#cac188', '#bcb5b0']",292
0,Topical Dancer,Charlotte Adigéry & Bolis Pupul,4 March 2022,3.42,"Art Pop
Minimal Synth, Electroclash, New Beat","sarcastic,  conscious,  female vocals,  humorous,  political,  playful,  deadpan,  introspective,  eclectic,  rhythmic,  futuristic,  LGBT,  protest","English, French, Haitian, Dutch","['Bel Deewee', 'Esperanto', 'Blenda', 'Hey', 'It Hit Me', 'Ich Mwen', 'Reappropriate', ""Ceci n'est pas un cliché."", 'Huile Smisse', 'Mantra', 'Making Sense Stop', 'Haha', 'Thank You']","['#7a7a7a', '#cccccc']",1919
0,Glitch Princess,yeule,4 February 2022,3.27,"Glitch Pop, Art Pop
Ambient Pop, Post-Industrial, Glitch, Ambient, Drone","self-hatred,  atmospheric,  ethereal,  depressive,  alienation,  introspective,  melancholic,  existential,  LGBT,  anxious,  surreal,  suicide,  drugs,  dark,  love,  eclectic,  nihilistic,  noisy,  futuristic,  lonely,  nocturnal,  longing,  ominous,  lush,  soft,  lethargic,  mechanical,  sad,  dissonant,  cryptic,  bittersweet,  concept album,  sentimental,  dense,  serious,  avant-garde",,"['My Name Is Nat Ćmiel', 'Electric', 'Flowers Are Dead', 'Eyes', 'Perfect Blue', ""Don't Be So Hard on Your Own Beauty"", 'Fragments', 'Too Dead Inside', 'Bites on My Neck', 'I <3 U', 'Friendly Machine', 'Mandy']","['#7a7a7a', '#c4a69b', '#b58883', '#dea091']",30
0,Fossora,Björk,30 September 2022,3.49,"Art Pop, Electronic
Chamber Music, Gabber, Avant-Folk, Choral, Deconstructed Club, Post-Industrial","avant-garde,  eclectic,  nature,  female vocals,  uncommon time signatures,  progressive,  complex,  dissonant,  chamber music,  abstract,  orchestral,  atmospheric,  death,  surreal,  introspective,  technical,  passionate,  forest,  love,  ritualistic,  dense,  nocturnal,  dark,  futuristic,  sentimental,  existential,  noisy,  quirky,  folklore,  lush,  philosophical,  epic,  psychedelic,  hypnotic,  tribal,  ethereal","English, Icelandic","['Atopos', 'Ovule', 'Mycelia', 'Sorrowful Soil', 'Ancestress', 'Fagurt er í fjörðum', 'Victimhood', 'Allow', 'Fungal City', 'Trölla-Gabba', 'Freefall', 'Fossora', 'Her Mother’s House']","['#848a8a', '#7c7c7c', '#b6c3cb', '#59363c']",6964
0,Lucky to Me,The Blue Shadows,1995,4.11,"Alt-Country, Country Rock",,,"[""Don't Expect a Reply"", 'Lucky to Me', '(Born to Be) Riding Only Down', ""Time's Out of Place"", 'Let the Cowboys Ride', 'I Know', 'Maybe in Time', 'Tell Me', 'Why Oh Why', 'The Trouble With Trouble', 'Look at It Rain', 'Field of Gold']","['#b8b7ab', '#af9795', '#af8376', '#794d4a']",11
0,Dance Fever,Florence + The Machine,13 May 2022,3.45,"Pop Rock
Chamber Pop, Singer-Songwriter, Art Pop","female vocals,  poetic,  lush,  rhythmic,  love,  introspective,  eclectic,  passionate,  spiritual,  sentimental,  uplifting,  bittersweet,  dark,  surreal,  pessimistic,  atmospheric,  anxious,  longing,  melancholic",English,"['King', 'Free', 'Choreomania', 'Back in Town', 'Girls Against God', 'Dream Girl Evil', 'Prayer Factory', 'Cassandra', 'Heaven Is Here', 'Daffodil', 'My Love', 'Restraint', 'The Bomb', 'Morning Elvis']","['#8f908b', '#644a31', '#b08c72', '#986432']",2620
0,Is It Going to Get Any Deeper Than This?,The Soft Pink Truth,21 October 2022,3.36,"Deep House
Nu-Disco, Ambient, Microhouse, Nu Jazz","psychedelic,  lush,  mellow,  progressive,  eclectic,  hypnotic,  rhythmic,  playful,  calm,  nocturnal,  soothing,  repetitive",,"['Deeper', 'La joie devant la mort', 'Wanna Know', 'Trocadero', 'Moodswing', 'Sunwash', 'Joybreath', 'Deeper Than This?', 'Toot Sweet', ""Now That It's All Over""]","['#84c4aa', '#deb5bd', '#97a999', '#fca9b1']",503
0,Nymph,Shygirl,30 September 2022,3.46,"Alternative R&B, UK Hip Hop, UK Bass
Future Garage, Experimental Hip Hop, Trap, Pop Rap","urban,  atmospheric,  sexual,  nocturnal,  longing,  cold,  mellow,  eclectic,  sensual,  ethereal,  female vocals,  LGBT,  playful,  futuristic,  melodic,  dark,  vulgar,  love,  hedonistic,  introspective,  aquatic,  apathetic,  passionate,  rhythmic",English,"['Woe', 'Come for Me', 'Shlut', 'Little Bit', 'Firefly', 'Coochie (A Bedtime Story)', 'Heaven', 'Nike', 'Poison', 'Honey', 'Missin U', 'Wildfire']","['#899fb4', '#b8c3ca', '#263a52', '#2e425d']",2471
